BreakerId,ActiveEnergy,timestamp
7,13609,2026-03-05T10:00:01.611
1,994767,2026-03-05T11:00:01.538
2,20376,2026-03-05T11:00:01.538
3,433180,2026-03-05T11:00:01.538
4,1031750,2026-03-05T11:00:01.538
5,558683,2026-03-05T11:00:01.538
6,0,2026-03-05T11:00:01.538
7,13628,2026-03-05T11:00:01.538
1,994787,2026-03-05T12:00:01.819
2,20393,2026-03-05T12:00:01.819
3,433180,2026-03-05T12:00:01.819
4,1031790,2026-03-05T12:00:01.819
5,558699,2026-03-05T12:00:01.819
6,0,2026-03-05T12:00:01.819
7,13648,2026-03-05T12:00:01.820
1,994806,2026-03-05T13:00:01.591
2,20409,2026-03-05T13:00:01.591
3,433180,2026-03-05T13:00:01.591
4,1031830,2026-03-05T13:00:01.591
5,558715,2026-03-05T13:00:01.591
6,4,2026-03-05T13:00:01.591
7,13648,2026-03-05T13:00:01.591
1,994827,2026-03-05T14:00:01.570
2,20426,2026-03-05T14:00:01.570
3,433180,2026-03-05T14:00:01.570
4,1031870,2026-03-05T14:00:01.570
5,558733,2026-03-05T14:00:01.570
6,8,2026-03-05T14:00:01.570
7,13648,2026-03-05T14:00:01.570
1,994846,2026-03-05T15:00:01.598
2,20443,2026-03-05T15:00:01.598
3,433180,2026-03-05T15:00:01.598
4,1031920,2026-03-05T15:00:01.598
5,558748,2026-03-05T15:00:01.598
6,27,2026-03-05T15:00:01.598
7,13664,2026-03-05T15:00:01.598
1,994866,2026-03-05T16:00:01.687
2,20459,2026-03-05T16:00:01.688
3,433180,2026-03-05T16:00:01.688
4,1031960,2026-03-05T16:00:01.688
5,558766,2026-03-05T16:00:01.688
6,31,2026-03-05T16:00:01.688
7,13664,2026-03-05T16:00:01.688
1,994884,2026-03-05T17:00:01.549
2,20475,2026-03-05T17:00:01.550
3,433180,2026-03-05T17:00:01.550
4,1032000,2026-03-05T17:00:01.550
5,558782,2026-03-05T17:00:01.550
6,34,2026-03-05T17:00:01.550
7,13664,2026-03-05T17:00:01.550
1,994902,2026-03-05T18:00:01.657
2,20490,2026-03-05T18:00:01.657
3,433180,2026-03-05T18:00:01.657
4,1032040,2026-03-05T18:00:01.657
5,558797,2026-03-05T18:00:01.657
6,38,2026-03-05T18:00:01.657
7,13664,2026-03-05T18:00:01.657
1,994918,2026-03-05T19:00:01.813
2,20505,2026-03-05T19:00:01.813
3,433180,2026-03-05T19:00:01.813
4,1032070,2026-03-05T19:00:01.813
5,558815,2026-03-05T19:00:01.813
6,41,2026-03-05T19:00:01.813
7,13664,2026-03-05T19:00:01.813
1,994935,2026-03-05T20:00:01.600
2,20520,2026-03-05T20:00:01.600
3,433180,2026-03-05T20:00:01.600
4,1032100,2026-03-05T20:00:01.600
5,558830,2026-03-05T20:00:01.600
6,44,2026-03-05T20:00:01.600
7,13664,2026-03-05T20:00:01.600
1,994951,2026-03-05T21:00:01.592
2,20534,2026-03-05T21:00:01.592
3,433180,2026-03-05T21:00:01.592
4,1032130,2026-03-05T21:00:01.592
5,558846,2026-03-05T21:00:01.592
6,47,2026-03-05T21:00:01.592
7,13664,2026-03-05T21:00:01.592
1,994966,2026-03-05T22:00:01.603
2,20549,2026-03-05T22:00:01.603
3,433180,2026-03-05T22:00:01.603
4,1032160,2026-03-05T22:00:01.603
5,558863,2026-03-05T22:00:01.603
6,50,2026-03-05T22:00:01.603
7,13664,2026-03-05T22:00:01.603
1,994982,2026-03-05T23:00:01.715
2,20563,2026-03-05T23:00:01.715
3,433180,2026-03-05T23:00:01.715
4,1032190,2026-03-05T23:00:01.715
5,558878,2026-03-05T23:00:01.715
6,53,2026-03-05T23:00:01.715
7,13664,2026-03-05T23:00:01.715
1,994998,2026-03-06T00:00:01.572
2,20577,2026-03-06T00:00:01.572
3,433180,2026-03-06T00:00:01.572
4,1032220,2026-03-06T00:00:01.572
5,558894,2026-03-06T00:00:01.572
6,57,2026-03-06T00:00:01.572
7,13664,2026-03-06T00:00:01.572
1,995013,2026-03-06T01:00:01.567
2,20592,2026-03-06T01:00:01.567
3,433180,2026-03-06T01:00:01.567
4,1032250,2026-03-06T01:00:01.567
5,558909,2026-03-06T01:00:01.567
6,59,2026-03-06T01:00:01.567
7,13664,2026-03-06T01:00:01.567
1,995029,2026-03-06T02:00:01.574
2,20606,2026-03-06T02:00:01.574
3,433180,2026-03-06T02:00:01.574
4,1032280,2026-03-06T02:00:01.574
5,558927,2026-03-06T02:00:01.574
6,62,2026-03-06T02:00:01.574
7,13664,2026-03-06T02:00:01.575
1,995044,2026-03-06T03:00:01.602
2,20620,2026-03-06T03:00:01.602
3,433180,2026-03-06T03:00:01.602
4,1032300,2026-03-06T03:00:01.602
5,558942,2026-03-06T03:00:01.603
6,65,2026-03-06T03:00:01.603
7,13664,2026-03-06T03:00:01.603
1,995060,2026-03-06T04:00:01.601
2,20635,2026-03-06T04:00:01.601
3,433180,2026-03-06T04:00:01.602
4,1032330,2026-03-06T04:00:01.602
5,558958,2026-03-06T04:00:01.602
6,68,2026-03-06T04:00:01.602
7,13664,2026-03-06T04:00:01.602
1,995076,2026-03-06T05:00:01.528
2,20649,2026-03-06T05:00:01.528
3,433180,2026-03-06T05:00:01.528
4,1032350,2026-03-06T05:00:01.528
5,558975,2026-03-06T05:00:01.528
6,71,2026-03-06T05:00:01.528
7,13664,2026-03-06T05:00:01.528
1,995091,2026-03-06T06:00:01.657
2,20663,2026-03-06T06:00:01.657
3,433180,2026-03-06T06:00:01.657
4,1032380,2026-03-06T06:00:01.657
5,558991,2026-03-06T06:00:01.657
6,74,2026-03-06T06:00:01.657
7,13664,2026-03-06T06:00:01.657
1,995107,2026-03-06T07:00:01.578
2,20677,2026-03-06T07:00:01.578
3,433180,2026-03-06T07:00:01.579
4,1032400,2026-03-06T07:00:01.579
5,559006,2026-03-06T07:00:01.579
6,76,2026-03-06T07:00:01.579
7,13664,2026-03-06T07:00:01.579
1,995123,2026-03-06T08:00:01.542
2,20691,2026-03-06T08:00:01.542
3,433180,2026-03-06T08:00:01.542
4,1032430,2026-03-06T08:00:01.542
5,559024,2026-03-06T08:00:01.542
6,80,2026-03-06T08:00:01.542
7,13664,2026-03-06T08:00:01.542
1,995139,2026-03-06T09:00:01.574
2,20706,2026-03-06T09:00:01.575
3,433180,2026-03-06T09:00:01.575
4,1032440,2026-03-06T09:00:01.575
5,559040,2026-03-06T09:00:01.575
6,83,2026-03-06T09:00:01.575
7,13664,2026-03-06T09:00:01.575
1,995155,2026-03-06T10:00:01.607
2,20721,2026-03-06T10:00:01.607
3,433180,2026-03-06T10:00:01.607
4,1032450,2026-03-06T10:00:01.607
5,559056,2026-03-06T10:00:01.607
6,86,2026-03-06T10:00:01.607
7,13664,2026-03-06T10:00:01.607
1,995172,2026-03-06T11:00:01.588
2,20737,2026-03-06T11:00:01.588
3,433180,2026-03-06T11:00:01.588
4,1032460,2026-03-06T11:00:01.588
5,559073,2026-03-06T11:00:01.588
6,89,2026-03-06T11:00:01.588
7,13664,2026-03-06T11:00:01.588
1,995190,2026-03-06T12:00:01.564
2,20753,2026-03-06T12:00:01.564
3,433180,2026-03-06T12:00:01.564
4,1032460,2026-03-06T12:00:01.564
5,559089,2026-03-06T12:00:01.564
6,92,2026-03-06T12:00:01.564
7,13664,2026-03-06T12:00:01.564
1,995207,2026-03-06T13:00:01.809
2,20769,2026-03-06T13:00:01.810
3,433180,2026-03-06T13:00:01.810
4,1032470,2026-03-06T13:00:01.810
5,559105,2026-03-06T13:00:01.810
6,96,2026-03-06T13:00:01.810
7,13664,2026-03-06T13:00:01.810
1,995224,2026-03-06T14:00:01.522
2,20784,2026-03-06T14:00:01.522
3,433180,2026-03-06T14:00:01.522
4,1032480,2026-03-06T14:00:01.522
5,559122,2026-03-06T14:00:01.522
6,99,2026-03-06T14:00:01.522
7,13664,2026-03-06T14:00:01.522
1,995241,2026-03-06T15:00:01.502
2,20800,2026-03-06T15:00:01.502
3,433180,2026-03-06T15:00:01.502
4,1032490,2026-03-06T15:00:01.502
5,559138,2026-03-06T15:00:01.502
6,103,2026-03-06T15:00:01.502
7,13664,2026-03-06T15:00:01.502
1,995257,2026-03-06T16:00:01.553
2,20815,2026-03-06T16:00:01.553
3,433180,2026-03-06T16:00:01.554
4,1032500,2026-03-06T16:00:01.554
5,559153,2026-03-06T16:00:01.554
6,106,2026-03-06T16:00:01.554
7,13664,2026-03-06T16:00:01.554
1,995274,2026-03-06T17:00:01.558
2,20830,2026-03-06T17:00:01.558
3,433180,2026-03-06T17:00:01.558
4,1032530,2026-03-06T17:00:01.558
5,559171,2026-03-06T17:00:01.558
6,109,2026-03-06T17:00:01.558
7,13664,2026-03-06T17:00:01.558
1,995290,2026-03-06T18:00:01.556
2,20845,2026-03-06T18:00:01.556
3,433180,2026-03-06T18:00:01.556
4,1032550,2026-03-06T18:00:01.556
5,559186,2026-03-06T18:00:01.556
6,113,2026-03-06T18:00:01.556
7,13664,2026-03-06T18:00:01.556
1,995306,2026-03-06T19:00:01.572
2,20860,2026-03-06T19:00:01.572
3,433180,2026-03-06T19:00:01.572
4,1032580,2026-03-06T19:00:01.572
5,559201,2026-03-06T19:00:01.572
6,116,2026-03-06T19:00:01.572
7,13664,2026-03-06T19:00:01.572
1,995323,2026-03-06T20:00:01.790
2,20875,2026-03-06T20:00:01.790
3,433180,2026-03-06T20:00:01.790
4,1032610,2026-03-06T20:00:01.790
5,559218,2026-03-06T20:00:01.790
6,119,2026-03-06T20:00:01.790
7,13664,2026-03-06T20:00:01.790
1,995338,2026-03-06T21:00:01.577
2,20889,2026-03-06T21:00:01.577
3,433180,2026-03-06T21:00:01.577
4,1032630,2026-03-06T21:00:01.577
5,559233,2026-03-06T21:00:01.577
6,122,2026-03-06T21:00:01.577
7,13664,2026-03-06T21:00:01.577
1,995354,2026-03-06T22:00:01.593
2,20904,2026-03-06T22:00:01.593
3,433180,2026-03-06T22:00:01.594
4,1032650,2026-03-06T22:00:01.594
5,559249,2026-03-06T22:00:01.594
6,125,2026-03-06T22:00:01.594
7,13664,2026-03-06T22:00:01.594
1,995370,2026-03-06T23:00:01.639
2,20919,2026-03-06T23:00:01.640
3,433180,2026-03-06T23:00:01.640
4,1032680,2026-03-06T23:00:01.640
5,559264,2026-03-06T23:00:01.640
6,128,2026-03-06T23:00:01.640
7,13664,2026-03-06T23:00:01.640
1,995386,2026-03-07T00:00:01.559
2,20933,2026-03-07T00:00:01.559
3,433180,2026-03-07T00:00:01.559
4,1032710,2026-03-07T00:00:01.559
5,559281,2026-03-07T00:00:01.559
6,131,2026-03-07T00:00:01.559
7,13664,2026-03-07T00:00:01.559
1,995402,2026-03-07T01:00:01.618
2,20947,2026-03-07T01:00:01.618
3,433180,2026-03-07T01:00:01.618
4,1032730,2026-03-07T01:00:01.618
5,559296,2026-03-07T01:00:01.618
6,134,2026-03-07T01:00:01.618
7,13664,2026-03-07T01:00:01.618
1,995417,2026-03-07T02:00:01.549
2,20961,2026-03-07T02:00:01.549
3,433180,2026-03-07T02:00:01.549
4,1032750,2026-03-07T02:00:01.549
5,559311,2026-03-07T02:00:01.549
6,138,2026-03-07T02:00:01.549
7,13664,2026-03-07T02:00:01.550
1,995433,2026-03-07T03:00:01.801
2,20975,2026-03-07T03:00:01.801
3,433180,2026-03-07T03:00:01.801
4,1032780,2026-03-07T03:00:01.801
5,559328,2026-03-07T03:00:01.801
6,140,2026-03-07T03:00:01.801
7,13664,2026-03-07T03:00:01.801
1,995449,2026-03-07T04:00:01.596
2,20990,2026-03-07T04:00:01.596
3,433180,2026-03-07T04:00:01.596
4,1032810,2026-03-07T04:00:01.596
5,559343,2026-03-07T04:00:01.596
6,143,2026-03-07T04:00:01.596
7,13664,2026-03-07T04:00:01.596
1,995464,2026-03-07T05:00:01.607
2,21004,2026-03-07T05:00:01.607
3,433180,2026-03-07T05:00:01.607
4,1032830,2026-03-07T05:00:01.607
5,559358,2026-03-07T05:00:01.607
6,146,2026-03-07T05:00:01.607
7,13664,2026-03-07T05:00:01.607
1,995479,2026-03-07T06:00:01.576
2,21018,2026-03-07T06:00:01.576
3,433180,2026-03-07T06:00:01.576
4,1032860,2026-03-07T06:00:01.576
5,559375,2026-03-07T06:00:01.576
6,149,2026-03-07T06:00:01.576
7,13664,2026-03-07T06:00:01.576
1,995495,2026-03-07T07:00:01.817
2,21033,2026-03-07T07:00:01.817
3,433180,2026-03-07T07:00:01.817
4,1032880,2026-03-07T07:00:01.817
5,559391,2026-03-07T07:00:01.817
6,152,2026-03-07T07:00:01.817
7,13664,2026-03-07T07:00:01.817
1,995511,2026-03-07T08:00:01.601
2,21047,2026-03-07T08:00:01.601
3,433180,2026-03-07T08:00:01.601
4,1032900,2026-03-07T08:00:01.601
5,559406,2026-03-07T08:00:01.601
6,154,2026-03-07T08:00:01.601
7,13664,2026-03-07T08:00:01.601
1,995527,2026-03-07T09:00:01.552
2,21062,2026-03-07T09:00:01.552
3,433180,2026-03-07T09:00:01.552
4,1032920,2026-03-07T09:00:01.552
5,559424,2026-03-07T09:00:01.552
6,158,2026-03-07T09:00:01.552
7,13664,2026-03-07T09:00:01.552
1,995543,2026-03-07T10:00:01.741
2,21077,2026-03-07T10:00:01.741
3,433180,2026-03-07T10:00:01.741
4,1032940,2026-03-07T10:00:01.741
5,559439,2026-03-07T10:00:01.741
6,161,2026-03-07T10:00:01.741
7,13664,2026-03-07T10:00:01.741
1,995560,2026-03-07T11:00:01.559
2,21092,2026-03-07T11:00:01.559
3,433180,2026-03-07T11:00:01.559
4,1032950,2026-03-07T11:00:01.559
5,559455,2026-03-07T11:00:01.559
6,164,2026-03-07T11:00:01.559
7,13664,2026-03-07T11:00:01.559
1,995577,2026-03-07T12:00:01.627
2,21108,2026-03-07T12:00:01.627
3,433180,2026-03-07T12:00:01.627
4,1032960,2026-03-07T12:00:01.627
5,559472,2026-03-07T12:00:01.627
6,168,2026-03-07T12:00:01.627
7,13664,2026-03-07T12:00:01.627
1,995594,2026-03-07T13:00:01.586
2,21123,2026-03-07T13:00:01.586
3,433180,2026-03-07T13:00:01.586
4,1032980,2026-03-07T13:00:01.586
5,559487,2026-03-07T13:00:01.586
6,171,2026-03-07T13:00:01.586
7,13664,2026-03-07T13:00:01.586
1,995611,2026-03-07T14:00:01.630
2,21138,2026-03-07T14:00:01.630
3,433180,2026-03-07T14:00:01.630
4,1032990,2026-03-07T14:00:01.630
5,559503,2026-03-07T14:00:01.630
6,174,2026-03-07T14:00:01.630
7,13664,2026-03-07T14:00:01.630
1,995628,2026-03-07T15:00:01.543
2,21154,2026-03-07T15:00:01.543
3,433180,2026-03-07T15:00:01.543
4,1033000,2026-03-07T15:00:01.543
5,559521,2026-03-07T15:00:01.543
6,178,2026-03-07T15:00:01.543
7,13664,2026-03-07T15:00:01.543
1,995644,2026-03-07T16:00:01.602
2,21169,2026-03-07T16:00:01.602
3,433180,2026-03-07T16:00:01.602
4,1033020,2026-03-07T16:00:01.602
5,559536,2026-03-07T16:00:01.602
6,181,2026-03-07T16:00:01.602
7,13664,2026-03-07T16:00:01.602
1,995661,2026-03-07T17:00:01.574
2,21185,2026-03-07T17:00:01.574
3,433180,2026-03-07T17:00:01.574
4,1033040,2026-03-07T17:00:01.574
5,559551,2026-03-07T17:00:01.574
6,184,2026-03-07T17:00:01.574
7,13664,2026-03-07T17:00:01.574
1,995677,2026-03-07T18:00:01.651
2,21199,2026-03-07T18:00:01.651
3,433180,2026-03-07T18:00:01.651
4,1033070,2026-03-07T18:00:01.651
5,559568,2026-03-07T18:00:01.651
6,187,2026-03-07T18:00:01.651
7,13664,2026-03-07T18:00:01.651
1,995693,2026-03-07T19:00:01.586
2,21214,2026-03-07T19:00:01.586
3,433180,2026-03-07T19:00:01.586
4,1033090,2026-03-07T19:00:01.586
5,559584,2026-03-07T19:00:01.586
6,191,2026-03-07T19:00:01.587
7,13664,2026-03-07T19:00:01.587
1,995709,2026-03-07T20:00:01.577
2,21229,2026-03-07T20:00:01.577
3,433180,2026-03-07T20:00:01.577
4,1033110,2026-03-07T20:00:01.577
5,559599,2026-03-07T20:00:01.577
6,194,2026-03-07T20:00:01.577
7,13664,2026-03-07T20:00:01.577
1,995725,2026-03-07T21:00:01.785
2,21243,2026-03-07T21:00:01.785
3,433180,2026-03-07T21:00:01.785
4,1033140,2026-03-07T21:00:01.785
5,559616,2026-03-07T21:00:01.785
6,197,2026-03-07T21:00:01.785
7,13664,2026-03-07T21:00:01.785
1,995741,2026-03-07T22:00:01.589
2,21258,2026-03-07T22:00:01.589
3,433180,2026-03-07T22:00:01.589
4,1033170,2026-03-07T22:00:01.589
5,559631,2026-03-07T22:00:01.589
6,200,2026-03-07T22:00:01.589
7,13664,2026-03-07T22:00:01.589
1,995757,2026-03-07T23:00:01.516
2,21272,2026-03-07T23:00:01.516
3,433180,2026-03-07T23:00:01.516
4,1033190,2026-03-07T23:00:01.516
5,559646,2026-03-07T23:00:01.516
6,203,2026-03-07T23:00:01.516
7,13664,2026-03-07T23:00:01.517
1,995772,2026-03-08T00:00:01.605
2,21286,2026-03-08T00:00:01.605
3,433180,2026-03-08T00:00:01.605
4,1033220,2026-03-08T00:00:01.605
5,559661,2026-03-08T00:00:01.605
6,206,2026-03-08T00:00:01.605
7,13664,2026-03-08T00:00:01.605
1,995788,2026-03-08T01:00:01.574
2,21301,2026-03-08T01:00:01.574
3,433180,2026-03-08T01:00:01.574
4,1033240,2026-03-08T01:00:01.574
5,559678,2026-03-08T01:00:01.574
6,209,2026-03-08T01:00:01.574
7,13664,2026-03-08T01:00:01.574
1,995803,2026-03-08T02:00:01.596
2,21315,2026-03-08T02:00:01.596
3,433180,2026-03-08T02:00:01.596
4,1033270,2026-03-08T02:00:01.596
5,559694,2026-03-08T02:00:01.596
6,212,2026-03-08T02:00:01.596
7,13664,2026-03-08T02:00:01.596
1,995819,2026-03-08T03:00:01.493
2,21329,2026-03-08T03:00:01.493
3,433180,2026-03-08T03:00:01.493
4,1033290,2026-03-08T03:00:01.493
5,559709,2026-03-08T03:00:01.493
6,215,2026-03-08T03:00:01.493
7,13664,2026-03-08T03:00:01.493
1,995835,2026-03-08T04:00:01.856
2,21344,2026-03-08T04:00:01.856
3,433180,2026-03-08T04:00:01.856
4,1033320,2026-03-08T04:00:01.856
5,559726,2026-03-08T04:00:01.856
6,218,2026-03-08T04:00:01.856
7,13664,2026-03-08T04:00:01.856
1,995850,2026-03-08T05:00:01.627
2,21358,2026-03-08T05:00:01.627
3,433180,2026-03-08T05:00:01.627
4,1033340,2026-03-08T05:00:01.627
5,559742,2026-03-08T05:00:01.627
6,221,2026-03-08T05:00:01.627
7,13664,2026-03-08T05:00:01.627
1,995866,2026-03-08T06:00:01.618
2,21372,2026-03-08T06:00:01.618
3,433180,2026-03-08T06:00:01.618
4,1033370,2026-03-08T06:00:01.618
5,559757,2026-03-08T06:00:01.618
6,224,2026-03-08T06:00:01.618
7,13664,2026-03-08T06:00:01.618
1,995882,2026-03-08T07:00:01.500
2,21387,2026-03-08T07:00:01.500
3,433180,2026-03-08T07:00:01.500
4,1033400,2026-03-08T07:00:01.500
5,559776,2026-03-08T07:00:01.500
6,227,2026-03-08T07:00:01.500
7,13664,2026-03-08T07:00:01.501
1,995898,2026-03-08T08:00:01.605
2,21401,2026-03-08T08:00:01.605
3,433180,2026-03-08T08:00:01.605
4,1033440,2026-03-08T08:00:01.605
5,559795,2026-03-08T08:00:01.605
6,231,2026-03-08T08:00:01.605
7,13665,2026-03-08T08:00:01.605
1,995918,2026-03-08T09:00:01.626
2,21417,2026-03-08T09:00:01.626
3,433180,2026-03-08T09:00:01.626
4,1033500,2026-03-08T09:00:01.626
5,559816,2026-03-08T09:00:01.626
6,303,2026-03-08T09:00:01.626
7,13731,2026-03-08T09:00:01.626
1,995937,2026-03-08T10:00:01.615
2,21434,2026-03-08T10:00:01.615
3,433180,2026-03-08T10:00:01.615
4,1033560,2026-03-08T10:00:01.615
5,559838,2026-03-08T10:00:01.615
6,392,2026-03-08T10:00:01.615
7,13816,2026-03-08T10:00:01.615
1,995957,2026-03-08T11:00:01.907
2,21451,2026-03-08T11:00:01.908
3,433180,2026-03-08T11:00:01.908
4,1033620,2026-03-08T11:00:01.908
5,559858,2026-03-08T11:00:01.908
6,476,2026-03-08T11:00:01.908
7,13894,2026-03-08T11:00:01.908
1,995977,2026-03-08T12:00:01.635
2,21468,2026-03-08T12:00:01.635
3,433180,2026-03-08T12:00:01.635
4,1033670,2026-03-08T12:00:01.635
5,559878,2026-03-08T12:00:01.635
6,540,2026-03-08T12:00:01.635
7,13953,2026-03-08T12:00:01.635
1,995998,2026-03-08T13:00:01.613
2,21485,2026-03-08T13:00:01.614
3,433180,2026-03-08T13:00:01.614
4,1033730,2026-03-08T13:00:01.614
5,559903,2026-03-08T13:00:01.614
6,588,2026-03-08T13:00:01.614
7,13997,2026-03-08T13:00:01.614
1,996017,2026-03-08T14:00:01.605
2,21501,2026-03-08T14:00:01.605
3,433180,2026-03-08T14:00:01.605
4,1033790,2026-03-08T14:00:01.605
5,559925,2026-03-08T14:00:01.605
6,628,2026-03-08T14:00:01.605
7,14033,2026-03-08T14:00:01.605
1,996037,2026-03-08T15:00:01.602
2,21518,2026-03-08T15:00:01.602
3,433180,2026-03-08T15:00:01.602
4,1033850,2026-03-08T15:00:01.602
5,559949,2026-03-08T15:00:01.602
6,667,2026-03-08T15:00:01.602
7,14066,2026-03-08T15:00:01.602
1,996056,2026-03-08T16:00:01.636
2,21534,2026-03-08T16:00:01.636
3,433180,2026-03-08T16:00:01.636
4,1033910,2026-03-08T16:00:01.636
5,559974,2026-03-08T16:00:01.636
6,693,2026-03-08T16:00:01.636
7,14088,2026-03-08T16:00:01.636
1,996075,2026-03-08T17:00:01.686
2,21550,2026-03-08T17:00:01.686
3,433180,2026-03-08T17:00:01.686
4,1033960,2026-03-08T17:00:01.686
5,559997,2026-03-08T17:00:01.686
6,714,2026-03-08T17:00:01.686
7,14105,2026-03-08T17:00:01.686
1,996093,2026-03-08T18:00:01.898
2,21565,2026-03-08T18:00:01.899
3,433180,2026-03-08T18:00:01.899
4,1034020,2026-03-08T18:00:01.899
5,560019,2026-03-08T18:00:01.899
6,722,2026-03-08T18:00:01.899
7,14109,2026-03-08T18:00:01.899
1,996109,2026-03-08T19:00:01.578
2,21580,2026-03-08T19:00:01.578
3,433180,2026-03-08T19:00:01.578
4,1034060,2026-03-08T19:00:01.578
5,560039,2026-03-08T19:00:01.578
6,726,2026-03-08T19:00:01.579
7,14109,2026-03-08T19:00:01.579
1,996125,2026-03-08T20:00:01.592
2,21595,2026-03-08T20:00:01.592
3,433180,2026-03-08T20:00:01.592
4,1034090,2026-03-08T20:00:01.592
5,560057,2026-03-08T20:00:01.592
6,729,2026-03-08T20:00:01.592
7,14109,2026-03-08T20:00:01.592
1,996141,2026-03-08T21:00:01.544
2,21609,2026-03-08T21:00:01.544
3,433180,2026-03-08T21:00:01.544
4,1034120,2026-03-08T21:00:01.544
5,560073,2026-03-08T21:00:01.544
6,732,2026-03-08T21:00:01.544
7,14109,2026-03-08T21:00:01.544
1,996157,2026-03-08T22:00:01.741
2,21624,2026-03-08T22:00:01.741
3,433180,2026-03-08T22:00:01.741
4,1034150,2026-03-08T22:00:01.741
5,560090,2026-03-08T22:00:01.741
6,735,2026-03-08T22:00:01.741
7,14109,2026-03-08T22:00:01.741
1,996173,2026-03-08T23:00:01.551
2,21638,2026-03-08T23:00:01.551
3,433180,2026-03-08T23:00:01.551
4,1034170,2026-03-08T23:00:01.551
5,560109,2026-03-08T23:00:01.551
6,738,2026-03-08T23:00:01.551
7,14109,2026-03-08T23:00:01.551
1,996189,2026-03-09T00:00:01.599
2,21653,2026-03-09T00:00:01.599
3,433180,2026-03-09T00:00:01.599
4,1034200,2026-03-09T00:00:01.599
5,560126,2026-03-09T00:00:01.599
6,741,2026-03-09T00:00:01.599
7,14109,2026-03-09T00:00:01.599
1,996204,2026-03-09T01:00:01.603
2,21667,2026-03-09T01:00:01.603
3,433180,2026-03-09T01:00:01.603
4,1034230,2026-03-09T01:00:01.603
5,560142,2026-03-09T01:00:01.603
6,744,2026-03-09T01:00:01.603
7,14109,2026-03-09T01:00:01.603
1,996219,2026-03-09T02:00:01.588
2,21681,2026-03-09T02:00:01.588
3,433180,2026-03-09T02:00:01.588
4,1034260,2026-03-09T02:00:01.588
5,560161,2026-03-09T02:00:01.588
6,747,2026-03-09T02:00:01.588
7,14109,2026-03-09T02:00:01.588
1,996235,2026-03-09T03:00:01.541
2,21695,2026-03-09T03:00:01.541
3,433180,2026-03-09T03:00:01.541
4,1034280,2026-03-09T03:00:01.541
5,560177,2026-03-09T03:00:01.541
6,750,2026-03-09T03:00:01.541
7,14109,2026-03-09T03:00:01.541
1,996251,2026-03-09T04:00:01.593
2,21710,2026-03-09T04:00:01.593
3,433180,2026-03-09T04:00:01.593
4,1034310,2026-03-09T04:00:01.593
5,560194,2026-03-09T04:00:01.593
6,753,2026-03-09T04:00:01.593
7,14109,2026-03-09T04:00:01.593
1,996267,2026-03-09T05:00:01.778
2,21725,2026-03-09T05:00:01.778
3,433180,2026-03-09T05:00:01.778
4,1034340,2026-03-09T05:00:01.778
5,560213,2026-03-09T05:00:01.778
6,756,2026-03-09T05:00:01.778
7,14109,2026-03-09T05:00:01.779
1,996283,2026-03-09T06:00:01.616
2,21739,2026-03-09T06:00:01.616
3,433180,2026-03-09T06:00:01.616
4,1034360,2026-03-09T06:00:01.616
5,560229,2026-03-09T06:00:01.616
6,758,2026-03-09T06:00:01.616
7,14109,2026-03-09T06:00:01.616
1,996298,2026-03-09T07:00:01.602
2,21753,2026-03-09T07:00:01.602
3,433180,2026-03-09T07:00:01.602
4,1034400,2026-03-09T07:00:01.602
5,560246,2026-03-09T07:00:01.602
6,761,2026-03-09T07:00:01.602
7,14109,2026-03-09T07:00:01.602
1,996314,2026-03-09T08:00:01.537
2,21767,2026-03-09T08:00:01.537
3,433180,2026-03-09T08:00:01.537
4,1034460,2026-03-09T08:00:01.537
5,560268,2026-03-09T08:00:01.537
6,765,2026-03-09T08:00:01.537
7,14109,2026-03-09T08:00:01.537
1,996333,2026-03-09T09:00:01.663
2,21783,2026-03-09T09:00:01.663
3,433180,2026-03-09T09:00:01.663
4,1034520,2026-03-09T09:00:01.663
5,560287,2026-03-09T09:00:01.663
6,792,2026-03-09T09:00:01.663
7,14131,2026-03-09T09:00:01.663
1,996352,2026-03-09T10:00:01.648
2,21799,2026-03-09T10:00:01.648
3,433180,2026-03-09T10:00:01.648
4,1034570,2026-03-09T10:00:01.648
5,560306,2026-03-09T10:00:01.648
6,841,2026-03-09T10:00:01.648
7,14178,2026-03-09T10:00:01.648
1,996372,2026-03-09T11:00:01.576
2,21816,2026-03-09T11:00:01.576
3,433180,2026-03-09T11:00:01.576
4,1034630,2026-03-09T11:00:01.576
5,560328,2026-03-09T11:00:01.577
6,916,2026-03-09T11:00:01.577
7,14247,2026-03-09T11:00:01.577
1,996393,2026-03-09T12:00:01.758
2,21833,2026-03-09T12:00:01.758
3,433180,2026-03-09T12:00:01.758
4,1034690,2026-03-09T12:00:01.758
5,560349,2026-03-09T12:00:01.758
6,969,2026-03-09T12:00:01.758
7,14297,2026-03-09T12:00:01.758
1,996414,2026-03-09T13:00:01.573
2,21851,2026-03-09T13:00:01.573
3,433180,2026-03-09T13:00:01.573
4,1034740,2026-03-09T13:00:01.573
5,560369,2026-03-09T13:00:01.573
6,1017,2026-03-09T13:00:01.573
7,14339,2026-03-09T13:00:01.573
1,996435,2026-03-09T14:00:01.642
2,21869,2026-03-09T14:00:01.642
3,433180,2026-03-09T14:00:01.642
4,1034800,2026-03-09T14:00:01.642
